	id_conv	id_caller	id_speaker	id_topic	sex	age	geography	level_study
455	2308	B	1117	305	MALE	45	NORTH MIDLAND	2
456	2309	A	1022	341	FEMALE	36	SOUTH MIDLAND	2
457	2309	B	1078	341	MALE	31	MIXED	9
458	2310	A	1127	351	MALE	62	NEW ENGLAND	3
459	2310	B	1101	351	MALE	56	SOUTH MIDLAND	3
460	2311	A	1214	303	FEMALE	35	NEW ENGLAND	2
461	2311	B	1007	303	FEMALE	30	NEW ENGLAND	2
462	2312	A	1145	339	MALE	26	MIXED	2
463	2312	B	1075	339	FEMALE	38	MIXED	2
464	2313	A	1039	304	MALE	52	SOUTHERN	3
465	2313	B	1024	304	MALE	31	NORTH MIDLAND	2
466	2314	A	1055	354	FEMALE	30	SOUTH MIDLAND	2
467	2314	B	1086	354	FEMALE	30	SOUTHERN	2
468	2315	A	1214	320	FEMALE	35	NEW ENGLAND	2
469	2315	B	1146	320	MALE	34	SOUTH MIDLAND	3
470	2316	A	1214	353	FEMALE	35	NEW ENGLAND	2
471	2316	B	1059	353	MALE	32	SOUTH MIDLAND	2
472	2317	A	1091	364	FEMALE	53	SOUTH MIDLAND	1
473	2317	B	1175	364	FEMALE	39	WESTERN	9
474	2318	A	1214	322	FEMALE	35	NEW ENGLAND	2
475	2318	B	1178	322	FEMALE	34	SOUTH MIDLAND	2
476	2319	A	1102	365	MALE	30	SOUTH MIDLAND	2
477	2319	B	1139	365	MALE	39	NORTHERN	2
478	2320	A	1159	357	MALE	51	NORTH MIDLAND	3
479	2320	B	1033	357	FEMALE	30	SOUTH MIDLAND	1
480	2323	A	1130	338	FEMALE	54	NORTHERN	3
481	2323	B	1167	338	MALE	26	NORTHERN	3
482	2324	A	1083	347	FEMALE	33	SOUTHERN	2
483	2324	B	1138	347	FEMALE	34	SOUTH MIDLAND	2
484	2325	A	1005	323	FEMALE	39	WESTERN	2
485	2325	B	1064	323	FEMALE	44	NORTHERN	9
486	2326	A	1159	320	MALE	51	NORTH MIDLAND	3
487	2326	B	1059	320	MALE	32	SOUTH MIDLAND	2
488	2327	A	1147	340	MALE	53	SOUTH MIDLAND	3
489	2327	B	1117	340	MALE	45	NORTH MIDLAND	2
490	2328	A	1180	358	FEMALE	61	NORTH MIDLAND	2
491	2328	B	1026	358	FEMALE	38	SOUTHERN	2
492	2329	A	1121	320	MALE	58	NEW ENGLAND	2
493	2329	B	1126	320	FEMALE	32	SOUTH MIDLAND	2
494	2330	A	1170	313	MALE	43	WESTERN	3
495	2330	B	1016	313	FEMALE	50	SOUTHERN	2
496	2331	A	1108	362	MALE	45	NORTHERN	2
497	2331	B	1142	362	MALE	32	NORTHERN	2
498	2332	A	1019	354	MALE	54	NEW ENGLAND	3
499	2332	B	1092	354	MALE	35	WESTERN	2
500	2333	A	1151	316	MALE	42	SOUTHERN	3
501	2333	B	1169	316	MALE	34	NORTH MIDLAND	2
502	2334	A	1141	304	MALE	33	MIXED	3
503	2334	B	1071	304	FEMALE	44	SOUTH MIDLAND	3
504	2335	A	1063	312	MALE	30	NORTH MIDLAND	3
505	2335	B	1175	312	FEMALE	39	WESTERN	9
506	2336	A	1115	320	MALE	37	SOUTH MIDLAND	2
507	2336	B	1101	320	MALE	56	SOUTH MIDLAND	3
508	2337	A	1073	347	MALE	28	NORTHERN	3
509	2337	B	1127	347	MALE	62	NEW ENGLAND	3
510	2338	A	1033	322	FEMALE	30	SOUTH MIDLAND	1
511	2338	B	1219	322	MALE	42	SOUTHERN	2
512	2339	A	1022	321	FEMALE	36	SOUTH MIDLAND	2
513	2339	B	1071	321	FEMALE	44	SOUTH MIDLAND	3
514	2340	A	1104	305	MALE	57	NYC	3
515	2340	B	1106	305	FEMALE	31	SOUTH MIDLAND	2
516	2341	A	1181	340	MALE	37	SOUTH MIDLAND	2
517	2341	B	1002	340	FEMALE	32	SOUTHERN	2
518	2342	A	1168	315	MALE	46	NORTH MIDLAND	2
519	2342	B	1028	315	MALE	30	NYC	3
520	2343	A	1139	308	MALE	39	NORTHERN	2
521	2343	B	1178	308	FEMALE	34	SOUTH MIDLAND	2
522	2344	A	1028	338	MALE	30	NYC	3
523	2344	B	1055	338	FEMALE	30	SOUTH MIDLAND	2
524	2345	A	1060	312	FEMALE	53	WESTERN	1
525	2345	B	1039	312	MALE	52	SOUTHERN	3
526	2346	A	1041	351	MALE	59	MIXED	3
527	2346	B	1008	351	FEMALE	56	MIXED	1
528	2347	A	1180	329	FEMALE	61	NORTH MIDLAND	2
529	2347	B	1020	329	FEMALE	39	NORTH MIDLAND	2
530	2348	A	1121	357	MALE	58	NEW ENGLAND	2
531	2348	B	1016	357	FEMALE	50	SOUTHERN	2
532	2349	A	1133	327	MALE	60	SOUTH MIDLAND	2
533	2349	B	1027	327	FEMALE	34	NORTH MIDLAND	2
534	2350	A	1176	313	FEMALE	36	MIXED	2
535	2350	B	1126	313	FEMALE	32	SOUTH MIDLAND	2
536	2352	A	1031	335	FEMALE	55	SOUTH MIDLAND	3
537	2352	B	1151	335	MALE	42	SOUTHERN	3
538	2353	A	1124	327	MALE	35	NORTH MIDLAND	3
539	2353	B	1148	327	FEMALE	36	SOUTH MIDLAND	3
540	2354	A	1083	311	FEMALE	33	SOUTHERN	2
541	2354	B	1117	311	MALE	45	NORTH MIDLAND	2
542	2355	A	1074	334	FEMALE	27	NYC	2
543	2355	B	1064	334	FEMALE	44	NORTHERN	9
544	2356	A	1033	339	FEMALE	30	SOUTH MIDLAND	1
545	2356	B	1107	339	FEMALE	34	WESTERN	2
546	2358	A	1013	361	FEMALE	38	SOUTH MIDLAND	2
547	2358	B	1075	361	FEMALE	38	MIXED	2
548	2359	A	1019	316	MALE	54	NEW ENGLAND	3
549	2359	B	1123	316	FEMALE	39	SOUTH MIDLAND	3
550	2360	A	1233	339	FEMALE	64	NEW ENGLAND	3
551	2360	B	1128	339	MALE	62	SOUTH MIDLAND	2
552	2361	A	1181	345	MALE	37	SOUTH MIDLAND	2
553	2361	B	1042	345	FEMALE	57	NEW ENGLAND	1
554	2362	A	1141	353	MALE	33	MIXED	3
555	2362	B	1026	353	FEMALE	38	SOUTHERN	2
556	2363	A	1060	345	FEMALE	53	WESTERN	1
557	2363	B	1023	345	MALE	56	SOUTHERN	2
558	2365	A	1039	350	MALE	52	SOUTHERN	3
559	2365	B	1086	350	FEMALE	30	SOUTHERN	2
560	2366	A	1119	308	MALE	49	MIXED	3
561	2366	B	1069	308	MALE	45	SOUTH MIDLAND	2
562	2367	A	1063	316	MALE	30	NORTH MIDLAND	3
563	2367	B	1115	316	MALE	37	SOUTH MIDLAND	2
564	2368	A	1069	343	MALE	45	SOUTH MIDLAND	2
565	2368	B	1260	343	FEMALE	42	NORTH MIDLAND	2
566	2369	A	1069	321	MALE	45	SOUTH MIDLAND	2
567	2369	B	1127	321	MALE	62	NEW ENGLAND	3
568	2370	A	1138	329	FEMALE	34	SOUTH MIDLAND	2
569	2370	B	1084	329	MALE	36	WESTERN	3
570	2371	A	1146	313	MALE	34	SOUTH MIDLAND	3
571	2371	B	1106	313	FEMALE	31	SOUTH MIDLAND	2
572	2372	A	1055	325	FEMALE	30	SOUTH MIDLAND	2
573	2372	B	1135	325	FEMALE	32	SOUTH MIDLAND	2
574	2373	A	1120	352	FEMALE	26	NORTH MIDLAND	2
575	2373	B	1209	352	MALE	41	SOUTH MIDLAND	2
576	2374	A	1102	319	MALE	30	SOUTH MIDLAND	2
577	2374	B	1024	319	MALE	31	NORTH MIDLAND	2
578	2375	A	1130	325	FEMALE	54	NORTHERN	3
579	2375	B	1157	325	FEMALE	51	MIXED	2
580	2376	A	1133	335	MALE	60	SOUTH MIDLAND	2
581	2376	B	1064	335	FEMALE	44	NORTHERN	9
582	2377	A	1041	347	MALE	59	MIXED	3
583	2377	B	1096	347	FEMALE	32	SOUTH MIDLAND	2
584	2378	A	1121	312	MALE	58	NEW ENGLAND	2
585	2378	B	1102	312	MALE	30	SOUTH MIDLAND	2
586	2379	A	1110	334	MALE	34	WESTERN	3
587	2379	B	1117	334	MALE	45	NORTH MIDLAND	2
588	2380	A	1132	341	FEMALE	53	SOUTH MIDLAND	3
589	2380	B	1035	341	FEMALE	42	NORTH MIDLAND	2
590	2381	A	1151	321	MALE	42	SOUTHERN	3
591	2381	B	1098	321	FEMALE	38	SOUTH MIDLAND	2
592	2382	A	1170	356	MALE	43	WESTERN	3
593	2382	B	1149	356	FEMALE	41	NORTH MIDLAND	2
594	2383	A	1176	353	FEMALE	36	MIXED	2
595	2383	B	1061	353	MALE	38	SOUTH MIDLAND	2
596	2384	A	1233	318	FEMALE	64	NEW ENGLAND	3
597	2384	B	1181	318	MALE	37	SOUTH MIDLAND	2
598	2386	A	1071	356	FEMALE	44	SOUTH MIDLAND	3
599	2386	B	1400	356	FEMALE	53	MIXED	2
600	2387	A	1022	308	FEMALE	36	SOUTH MIDLAND	2
601	2387	B	1072	308	FEMALE	54	SOUTH MIDLAND	2
602	2388	A	1115	362	MALE	37	SOUTH MIDLAND	2
603	2388	B	1023	362	MALE	56	SOUTHERN	2
604	2389	A	1120	329	FEMALE	26	NORTH MIDLAND	2
605	2389	B	1042	329	FEMALE	57	NEW ENGLAND	1
606	2390	A	1214	304	FEMALE	35	NEW ENGLAND	2
607	2390	B	1126	304	FEMALE	32	SOUTH MIDLAND	2
608	2392	A	1033	316	FEMALE	30	SOUTH MIDLAND	1
609	2392	B	1039	316	MALE	52	SOUTHERN	3
610	2393	A	1148	361	FEMALE	36	SOUTH MIDLAND	3
611	2393	B	1068	361	FEMALE	36	SOUTH MIDLAND	3
612	2394	A	1145	315	MALE	26	MIXED	2
613	2394	B	1024	315	MALE	31	NORTH MIDLAND	2
614	2395	A	1055	349	FEMALE	30	SOUTH MIDLAND	2
615	2395	B	1162	349	MALE	31	NORTHERN	2
616	2396	A	1138	351	FEMALE	34	SOUTH MIDLAND	2
617	2396	B	1178	351	FEMALE	34	SOUTH MIDLAND	2
618	2397	A	1093	364	FEMALE	35	NORTH MIDLAND	2
619	2397	B	1014	364	FEMALE	48	MIXED	1
620	2398	A	1139	318	MALE	39	NORTHERN	2
621	2398	B	1219	318	MALE	42	SOUTHERN	2
622	2399	A	1047	304	MALE	32	SOUTH MIDLAND	2
623	2399	B	1101	304	MALE	56	SOUTH MIDLAND	3
624	2401	A	1103	320	MALE	45	SOUTH MIDLAND	2
625	2401	B	1175	320	FEMALE	39	WESTERN	9
626	2402	A	1180	362	FEMALE	61	NORTH MIDLAND	2
627	2402	B	1090	362	MALE	31	NORTH MIDLAND	2
628	2403	A	1031	315	FEMALE	55	SOUTH MIDLAND	3
629	2403	B	1208	315	FEMALE	54	WESTERN	1
630	2404	A	1075	351	FEMALE	38	MIXED	2
631	2404	B	1148	351	FEMALE	36	SOUTH MIDLAND	3
632	2405	A	1096	325	FEMALE	32	SOUTH MIDLAND	2
633	2405	B	1176	325	FEMALE	36	MIXED	2
634	2406	A	1103	348	MALE	45	SOUTH MIDLAND	2
635	2406	B	1092	348	MALE	35	WESTERN	2
636	2407	A	1149	353	FEMALE	41	NORTH MIDLAND	2
637	2407	B	1016	353	FEMALE	50	SOUTHERN	2
638	2408	A	1133	351	MALE	60	SOUTH MIDLAND	2
639	2408	B	1151	351	MALE	42	SOUTHERN	3
640	2409	A	1106	304	FEMALE	31	SOUTH MIDLAND	2
641	2409	B	1147	304	MALE	53	SOUTH MIDLAND	3
642	2410	A	1083	338	FEMALE	33	SOUTHERN	2
643	2410	B	1126	338	FEMALE	32	SOUTH MIDLAND	2
644	2411	A	1063	307	MALE	30	NORTH MIDLAND	3
645	2411	B	1033	307	FEMALE	30	SOUTH MIDLAND	1
646	2413	A	1022	352	FEMALE	36	SOUTH MIDLAND	2
647	2413	B	1039	352	MALE	52	SOUTHERN	3
648	2415	A	1060	344	FEMALE	53	WESTERN	1
649	2415	B	1209	344	MALE	41	SOUTH MIDLAND	2
650	2416	A	1141	356	MALE	33	MIXED	3
651	2416	B	1128	356	MALE	62	SOUTH MIDLAND	2
652	2417	A	1167	327	MALE	26	NORTHERN	3
653	2417	B	1102	327	MALE	30	SOUTH MIDLAND	2
654	2418	A	1104	357	MALE	57	NYC	3
655	2418	B	1204	357	FEMALE	44	NORTHERN	3
656	2419	A	1127	307	MALE	62	NEW ENGLAND	3
657	2419	B	1159	307	MALE	51	NORTH MIDLAND	3
658	2420	A	1055	352	FEMALE	30	SOUTH MIDLAND	2
659	2420	B	1175	352	FEMALE	39	WESTERN	9
660	2421	A	1115	354	MALE	37	SOUTH MIDLAND	2
661	2421	B	1072	354	FEMALE	54	SOUTH MIDLAND	2
662	2422	A	1041	356	MALE	59	MIXED	3
663	2422	B	1091	356	FEMALE	53	SOUTH MIDLAND	1
664	2423	A	1214	364	FEMALE	35	NEW ENGLAND	2
665	2423	B	1140	364	MALE	54	SOUTH MIDLAND	2
666	2424	A	1016	340	FEMALE	50	SOUTHERN	2
667	2424	B	1052	340	MALE	65	NYC	2
668	2426	A	1148	315	FEMALE	36	SOUTH MIDLAND	3
669	2426	B	1140	315	MALE	54	SOUTH MIDLAND	2
670	2427	A	1133	361	MALE	60	SOUTH MIDLAND	2
671	2427	B	1092	361	MALE	35	WESTERN	2
672	2428	A	1031	325	FEMALE	55	SOUTH MIDLAND	3
673	2428	B	1212	325	MALE	52	SOUTHERN	3
674	2429	A	1226	306	FEMALE	25	SOUTHERN	2
675	2429	B	1176	306	FEMALE	36	MIXED	2
676	2430	A	1078	318	MALE	31	MIXED	9
677	2430	B	1010	318	MALE	63	NEW ENGLAND	1
678	2431	A	1225	320	FEMALE	49	SOUTHERN	1
679	2431	B	1039	320	MALE	52	SOUTHERN	3
680	2432	A	1120	335	FEMALE	26	NORTH MIDLAND	2
681	2432	B	1071	335	FEMALE	44	SOUTH MIDLAND	3
682	2433	A	1260	356	FEMALE	42	NORTH MIDLAND	2
683	2433	B	1129	356	FEMALE	53	MIXED	2
684	2434	A	1019	314	MALE	54	NEW ENGLAND	3
685	2434	B	1033	314	FEMALE	30	SOUTH MIDLAND	1
686	2435	A	1115	348	MALE	37	SOUTH MIDLAND	2
687	2435	B	1106	348	FEMALE	31	SOUTH MIDLAND	2
688	2436	A	1142	339	MALE	32	NORTHERN	2
689	2436	B	1231	339	FEMALE	39	MIXED	3
690	2437	A	1104	354	MALE	57	NYC	3
691	2437	B	1022	354	FEMALE	36	SOUTH MIDLAND	2
692	2438	A	1181	356	MALE	37	SOUTH MIDLAND	2
693	2438	B	1219	356	MALE	42	SOUTHERN	2
694	2439	A	1018	320	FEMALE	33	SOUTH MIDLAND	3
695	2439	B	1170	320	MALE	43	WESTERN	3
696	2440	A	1060	320	FEMALE	53	WESTERN	1
697	2440	B	1086	320	FEMALE	30	SOUTHERN	2
698	2441	A	1151	327	MALE	42	SOUTHERN	3
699	2441	B	1146	327	MALE	34	SOUTH MIDLAND	3
700	2442	A	1232	356	MALE	37	SOUTH MIDLAND	3
701	2442	B	1026	356	FEMALE	38	SOUTHERN	2
702	2443	A	1127	324	MALE	62	NEW ENGLAND	3
703	2443	B	1138	324	FEMALE	34	SOUTH MIDLAND	2
704	2444	A	1102	318	MALE	30	SOUTH MIDLAND	2
705	2444	B	1014	318	FEMALE	48	MIXED	1
706	2445	A	1214	321	FEMALE	35	NEW ENGLAND	2
707	2445	B	1230	321	FEMALE	34	MIXED	2
708	2446	A	1130	346	FEMALE	54	NORTHERN	3
709	2446	B	1140	346	MALE	54	SOUTH MIDLAND	2
710	2447	A	1180	304	FEMALE	61	NORTH MIDLAND	2
711	2447	B	1138	304	FEMALE	34	SOUTH MIDLAND	2
712	2448	A	1052	314	MALE	65	NYC	2
713	2448	B	1133	314	MALE	60	SOUTH MIDLAND	2
714	2450	A	1083	313	FEMALE	33	SOUTHERN	2
715	2450	B	1239	313	MALE	59	SOUTH MIDLAND	3
716	2451	A	1103	338	MALE	45	SOUTH MIDLAND	2
717	2451	B	1114	338	FEMALE	38	SOUTHERN	2
718	2452	A	1005	315	FEMALE	39	WESTERN	2
719	2452	B	1092	315	MALE	35	WESTERN	2
720	2453	A	1075	329	FEMALE	38	MIXED	2
721	2453	B	1055	329	FEMALE	30	SOUTH MIDLAND	2
722	2454	A	1031	337	FEMALE	55	SOUTH MIDLAND	3
723	2454	B	1126	337	FEMALE	32	SOUTH MIDLAND	2
724	2455	A	1016	329	FEMALE	50	SOUTHERN	2
725	2455	B	1176	329	FEMALE	36	MIXED	2
726	2456	A	1151	315	MALE	42	SOUTHERN	3
727	2456	B	1060	315	FEMALE	53	WESTERN	1
728	2457	A	1148	313	FEMALE	36	SOUTH MIDLAND	3
729	2457	B	1064	313	FEMALE	44	NORTHERN	9
730	2458	A	1181	302	MALE	37	SOUTH MIDLAND	2
731	2458	B	1050	302	MALE	45	SOUTHERN	3
732	2459	A	1212	354	MALE	52	SOUTHERN	3
733	2459	B	1123	354	FEMALE	39	SOUTH MIDLAND	3
734	2460	A	1115	365	MALE	37	SOUTH MIDLAND	2
735	2460	B	1039	365	MALE	52	SOUTHERN	3
736	2461	A	1146	353	MALE	34	SOUTH MIDLAND	3
737	2461	B	1102	353	MALE	30	SOUTH MIDLAND	2
738	2463	A	1233	331	FEMALE	64	NEW ENGLAND	3
739	2463	B	1219	331	MALE	42	SOUTHERN	2
740	2464	A	1020	327	FEMALE	39	NORTH MIDLAND	2
741	2464	B	1260	327	FEMALE	42	NORTH MIDLAND	2
742	2465	A	1090	325	MALE	31	NORTH MIDLAND	2
743	2465	B	1107	325	FEMALE	34	WESTERN	2
744	2466	A	1232	311	MALE	37	SOUTH MIDLAND	3
745	2466	B	1204	311	FEMALE	44	NORTHERN	3
746	2467	A	1209	357	MALE	41	SOUTH MIDLAND	2
747	2467	B	1117	357	MALE	45	NORTH MIDLAND	2
748	2468	A	1127	355	MALE	62	NEW ENGLAND	3
749	2468	B	1179	355	FEMALE	36	SOUTH MIDLAND	2
750	2469	A	1018	364	FEMALE	33	SOUTH MIDLAND	3
751	2469	B	1026	364	FEMALE	38	SOUTHERN	2
752	2470	A	1119	325	MALE	49	MIXED	3
753	2470	B	1181	325	MALE	37	SOUTH MIDLAND	2
754	2471	A	1148	346	FEMALE	36	SOUTH MIDLAND	3
755	2471	B	1239	346	MALE	59	SOUTH MIDLAND	3
756	2472	A	1233	306	FEMALE	64	NEW ENGLAND	3
757	2472	B	1002	306	FEMALE	32	SOUTHERN	2
758	2473	A	1225	360	FEMALE	49	SOUTHERN	1
759	2473	B	1127	360	MALE	62	NEW ENGLAND	3
760	2474	A	1060	313	FEMALE	53	WESTERN	1
761	2474	B	1224	313	FEMALE	36	SOUTH MIDLAND	2
762	2476	A	1110	329	MALE	34	WESTERN	3
763	2476	B	1018	329	FEMALE	33	SOUTH MIDLAND	3
764	2477	A	1115	319	MALE	37	SOUTH MIDLAND	2
765	2477	B	1092	319	MALE	35	WESTERN	2
766	2478	A	1104	337	MALE	57	NYC	3
767	2478	B	1209	337	MALE	41	SOUTH MIDLAND	2
768	2479	A	1231	323	FEMALE	39	MIXED	3
769	2479	B	1096	323	FEMALE	32	SOUTH MIDLAND	2
770	2480	A	1107	316	FEMALE	34	WESTERN	2
771	2480	B	1126	316	FEMALE	32	SOUTH MIDLAND	2
772	2481	A	1151	341	MALE	42	SOUTHERN	3
773	2481	B	1071	341	FEMALE	44	SOUTH MIDLAND	3
774	2482	A	1209	358	MALE	41	SOUTH MIDLAND	2
775	2482	B	1004	358	FEMALE	37	NORTHERN	2
776	2483	A	1104	349	MALE	57	NYC	3
777	2483	B	1119	349	MALE	49	MIXED	3
778	2484	A	1060	341	FEMALE	53	WESTERN	1
779	2484	B	1014	341	FEMALE	48	MIXED	1
780	2485	A	1231	331	FEMALE	39	MIXED	3
781	2485	B	1225	331	FEMALE	49	SOUTHERN	1
782	2486	A	1123	303	FEMALE	39	SOUTH MIDLAND	3
783	2486	B	1018	303	FEMALE	33	SOUTH MIDLAND	3
784	2487	A	1139	320	MALE	39	NORTHERN	2
785	2487	B	1204	320	FEMALE	44	NORTHERN	3
786	2488	A	1233	322	FEMALE	64	NEW ENGLAND	3
787	2488	B	1096	322	FEMALE	32	SOUTH MIDLAND	2
788	2489	A	1102	321	MALE	30	SOUTH MIDLAND	2
789	2489	B	1023	321	MALE	56	SOUTHERN	2
790	2490	A	1106	314	FEMALE	31	SOUTH MIDLAND	2
791	2490	B	1138	314	FEMALE	34	SOUTH MIDLAND	2
792	2491	A	1180	343	FEMALE	61	NORTH MIDLAND	2
793	2491	B	1010	343	MALE	63	NEW ENGLAND	1
794	2492	A	1083	361	FEMALE	33	SOUTHERN	2
795	2492	B	1122	361	MALE	31	SOUTH MIDLAND	9
796	2493	A	1208	339	FEMALE	54	WESTERN	1
797	2493	B	1092	339	MALE	35	WESTERN	2
798	2494	A	1133	355	MALE	60	SOUTH MIDLAND	2
799	2494	B	1032	355	FEMALE	52	SOUTHERN	2
800	2495	A	1229	350	FEMALE	45	NORTHERN	3
801	2495	B	1148	350	FEMALE	36	SOUTH MIDLAND	3
802	2496	A	1121	316	MALE	58	NEW ENGLAND	2
803	2496	B	1035	316	FEMALE	42	NORTH MIDLAND	2
804	2497	A	1104	347	MALE	57	NYC	3
805	2497	B	1151	347	MALE	42	SOUTHERN	3
806	2498	A	1103	359	MALE	45	SOUTH MIDLAND	2
807	2498	B	1087	359	MALE	37	NORTHERN	3
808	2499	A	1141	348	MALE	33	MIXED	3
809	2499	B	1064	348	FEMALE	44	NORTHERN	9
810	2500	A	1181	323	MALE	37	SOUTH MIDLAND	2
811	2500	B	1126	323	FEMALE	32	SOUTH MIDLAND	2
812	2501	A	1072	350	FEMALE	54	SOUTH MIDLAND	2
813	2501	B	1061	350	MALE	38	SOUTH MIDLAND	2
814	2502	A	1179	346	FEMALE	36	SOUTH MIDLAND	2
815	2502	B	1174	346	MALE	33	MIXED	2
816	2503	A	1019	351	MALE	54	NEW ENGLAND	3
817	2503	B	1050	351	MALE	45	SOUTHERN	3
818	2504	A	1225	355	FEMALE	49	SOUTHERN	1
819	2504	B	1123	355	FEMALE	39	SOUTH MIDLAND	3
820	2505	A	1060	358	FEMALE	53	WESTERN	1
821	2505	B	1153	358	FEMALE	36	WESTERN	3
822	2506	A	1071	343	FEMALE	44	SOUTH MIDLAND	3
823	2506	B	1209	343	MALE	41	SOUTH MIDLAND	2
824	2507	A	1226	314	FEMALE	25	SOUTHERN	2
825	2507	B	1127	314	MALE	62	NEW ENGLAND	3
826	2508	A	1041	357	MALE	59	MIXED	3
827	2508	B	1047	357	MALE	32	SOUTH MIDLAND	2
828	2509	A	1075	348	FEMALE	38	MIXED	2
829	2509	B	1102	348	MALE	30	SOUTH MIDLAND	2
830	2510	A	1106	351	FEMALE	31	SOUTH MIDLAND	2
831	2510	B	1230	351	FEMALE	34	MIXED	2
832	2511	A	1148	318	FEMALE	36	SOUTH MIDLAND	3
833	2511	B	1117	318	MALE	45	NORTH MIDLAND	2
834	2513	A	1103	318	MALE	45	SOUTH MIDLAND	2
835	2513	B	1146	318	MALE	34	SOUTH MIDLAND	3
836	2514	A	1214	346	FEMALE	35	NEW ENGLAND	2
837	2514	B	1083	346	FEMALE	33	SOUTHERN	2
838	2515	A	1176	357	FEMALE	36	MIXED	2
839	2515	B	1035	357	FEMALE	42	NORTH MIDLAND	2
840	2517	A	1235	324	FEMALE	38	NYC	3
841	2517	B	1151	324	MALE	42	SOUTHERN	3
842	2518	A	1016	356	FEMALE	50	SOUTHERN	2
843	2518	B	1032	356	FEMALE	52	SOUTHERN	2
844	2519	A	1096	356	FEMALE	32	SOUTH MIDLAND	2
845	2519	B	1112	356	FEMALE	39	SOUTHERN	3
846	2520	A	1141	306	MALE	33	MIXED	3
847	2520	B	1087	306	MALE	37	NORTHERN	3
848	2521	A	1073	307	MALE	28	NORTHERN	3
849	2521	B	1225	307	FEMALE	49	SOUTHERN	1
850	2522	A	1060	359	FEMALE	53	WESTERN	1
851	2522	B	1084	359	MALE	36	WESTERN	3
852	2523	A	1039	344	MALE	52	SOUTHERN	3
853	2523	B	1175	344	FEMALE	39	WESTERN	9
854	2524	A	1120	364	FEMALE	26	NORTH MIDLAND	2
855	2524	B	1107	364	FEMALE	34	WESTERN	2
856	2525	A	1018	312	FEMALE	33	SOUTH MIDLAND	3
857	2525	B	1042	312	FEMALE	57	NEW ENGLAND	1
858	2526	A	1093	320	FEMALE	35	NORTH MIDLAND	2
859	2526	B	1024	320	MALE	31	NORTH MIDLAND	2
860	2527	A	1056	321	MALE	47	WESTERN	3
861	2527	B	1232	321	MALE	37	SOUTH MIDLAND	3
862	2528	A	1028	339	MALE	30	NYC	3
863	2528	B	1155	339	FEMALE	54	WESTERN	2
864	2529	A	1121	354	MALE	58	NEW ENGLAND	2
865	2529	B	1005	354	FEMALE	39	WESTERN	2
866	2530	A	1075	364	FEMALE	38	MIXED	2
867	2530	B	1043	364	FEMALE	59	NORTH MIDLAND	1
868	2531	A	1208	312	FEMALE	54	WESTERN	1
869	2531	B	1122	312	MALE	31	SOUTH MIDLAND	9
870	2532	A	1180	308	FEMALE	61	NORTH MIDLAND	2
871	2532	B	1027	308	FEMALE	34	NORTH MIDLAND	2
872	2533	A	1235	365	FEMALE	38	NYC	3
873	2533	B	1083	365	FEMALE	33	SOUTHERN	2
874	2534	A	1141	364	MALE	33	MIXED	3
875	2534	B	1130	364	FEMALE	54	NORTHERN	3
876	2535	A	1096	312	FEMALE	32	SOUTH MIDLAND	2
877	2535	B	1126	312	FEMALE	32	SOUTH MIDLAND	2
878	2536	A	1151	304	MALE	42	SOUTHERN	3
879	2536	B	1092	304	MALE	35	WESTERN	2
880	2537	A	1016	354	FEMALE	50	SOUTHERN	2
881	2537	B	1142	354	MALE	32	NORTHERN	2
882	2538	A	1181	352	MALE	37	SOUTH MIDLAND	2
883	2538	B	1147	352	MALE	53	SOUTH MIDLAND	3
884	2539	A	1123	358	FEMALE	39	SOUTH MIDLAND	3
885	2539	B	1226	358	FEMALE	25	SOUTHERN	2
886	2540	A	1078	314	MALE	31	MIXED	9
887	2540	B	1230	314	FEMALE	34	MIXED	2
888	2543	A	1148	308	FEMALE	36	SOUTH MIDLAND	3
889	2543	B	1018	308	FEMALE	33	SOUTH MIDLAND	3
890	2545	A	1214	325	FEMALE	35	NEW ENGLAND	2
891	2545	B	1072	325	FEMALE	54	SOUTH MIDLAND	2
892	2546	A	1069	322	MALE	45	SOUTH MIDLAND	2
893	2546	B	1025	322	MALE	42	SOUTH MIDLAND	2
894	2547	A	1093	343	FEMALE	35	NORTH MIDLAND	2
895	2547	B	1101	343	MALE	56	SOUTH MIDLAND	3
896	2548	A	1055	320	FEMALE	30	SOUTH MIDLAND	2
897	2548	B	1053	320	FEMALE	28	SOUTH MIDLAND	2
898	2549	A	1168	307	MALE	46	NORTH MIDLAND	2
899	2549	B	1211	307	MALE	31	SOUTH MIDLAND	2
900	2550	A	1232	339	MALE	37	SOUTH MIDLAND	3
901	2550	B	1153	339	FEMALE	36	WESTERN	3
902	2551	A	1180	335	FEMALE	61	NORTH MIDLAND	2
903	2551	B	1117	335	MALE	45	NORTH MIDLAND	2
904	2552	A	1148	358	FEMALE	36	SOUTH MIDLAND	3
905	2552	B	1092	358	MALE	35	WESTERN	2
906	2553	A	1151	337	MALE	42	SOUTHERN	3
907	2553	B	1056	337	MALE	47	WESTERN	3
908	2554	A	1141	315	MALE	33	MIXED	3
909	2554	B	1142	315	MALE	32	NORTHERN	2
910	2556	A	1041	361	MALE	59	MIXED	3
911	2556	B	1112	361	FEMALE	39	SOUTHERN	3
912	2557	A	1043	335	FEMALE	59	NORTH MIDLAND	1
913	2557	B	1016	335	FEMALE	50	SOUTHERN	2
